# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Wed Nov 20 13:33:40 2019
#
# User preference: *
#
# CONSTRAINT:  where (koi_disposition like '%CANDIDATE%'
# CONSTRAINT:  and koi_prad_str < 25
# CONSTRAINT:  and koi_gmag < 14)
# CONSTRAINT:  order by koi_insol desc, koi_disposition desc
#
# COLUMN kepid:          KepID
# COLUMN kepoi_name:     KOI Name
# COLUMN kepler_name:    Kepler Name
# COLUMN koi_disposition: Exoplanet Archive Disposition
# COLUMN koi_vet_stat:   Vetting Status
# COLUMN koi_pdisposition: Disposition Using Kepler Data
# COLUMN koi_score:      Disposition Score
# COLUMN koi_fpflag_nt:  Not Transit-Like False Positive Flag
# COLUMN koi_fpflag_ss:  Stellar Eclipse False Positive Flag
# COLUMN koi_fpflag_co:  Centroid Offset False Positive Flag
# COLUMN koi_fpflag_ec:  Ephemeris Match Indicates Contamination False Positive Flag
# COLUMN koi_period:     Orbital Period [days]
# COLUMN koi_period_err1: Orbital Period Upper Unc. [days]
# COLUMN koi_period_err2: Orbital Period Lower Unc. [days]
# COLUMN koi_time0bk:    Transit Epoch [BKJD]
# COLUMN koi_time0bk_err1: Transit Epoch Upper Unc. [BKJD]
# COLUMN koi_time0bk_err2: Transit Epoch Lower Unc. [BKJD]
# COLUMN koi_impact:     Impact Parameter
# COLUMN koi_impact_err1: Impact Parameter Upper Unc.
# COLUMN koi_impact_err2: Impact Parameter Lower Unc.
# COLUMN koi_duration:   Transit Duration [hrs]
# COLUMN koi_duration_err1: Transit Duration Upper Unc. [hrs]
# COLUMN koi_duration_err2: Transit Duration Lower Unc. [hrs]
# COLUMN koi_depth:      Transit Depth [ppm]
# COLUMN koi_depth_err1: Transit Depth Upper Unc. [ppm]
# COLUMN koi_depth_err2: Transit Depth Lower Unc. [ppm]
# COLUMN koi_prad:       Planetary Radius [Earth radii]
# COLUMN koi_prad_err1:  Planetary Radius Upper Unc. [Earth radii]
# COLUMN koi_prad_err2:  Planetary Radius Lower Unc. [Earth radii]
# COLUMN koi_teq:        Equilibrium Temperature [K]
# COLUMN koi_teq_err1:   Equilibrium Temperature Upper Unc. [K]
# COLUMN koi_teq_err2:   Equilibrium Temperature Lower Unc. [K]
# COLUMN koi_insol:      Insolation Flux [Earth flux]
# COLUMN koi_insol_err1: Insolation Flux Upper Unc. [Earth flux]
# COLUMN koi_insol_err2: Insolation Flux Lower Unc. [Earth flux]
# COLUMN koi_model_snr:  Transit Signal-to-Noise
# COLUMN koi_tce_plnt_num: TCE Planet Number
# COLUMN koi_tce_delivname: TCE Delivery
# COLUMN koi_steff:      Stellar Effective Temperature [K]
# COLUMN koi_steff_err1: Stellar Effective Temperature Upper Unc. [K]
# COLUMN koi_steff_err2: Stellar Effective Temperature Lower Unc. [K]
# COLUMN koi_slogg:      Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN koi_slogg_err1: Stellar Surface Gravity Upper Unc. [log10(cm/s**2)]
# COLUMN koi_slogg_err2: Stellar Surface Gravity Lower Unc. [log10(cm/s**2)]
# COLUMN koi_srad:       Stellar Radius [Solar radii]
# COLUMN koi_srad_err1:  Stellar Radius Upper Unc. [Solar radii]
# COLUMN koi_srad_err2:  Stellar Radius Lower Unc. [Solar radii]
# COLUMN koi_smass:      Stellar Mass [Solar mass]
# COLUMN koi_smass_err1: Stellar Mass Upper Unc. [Solar mass]
# COLUMN koi_smass_err2: Stellar Mass Lower Unc. [Solar mass]
# COLUMN ra:             RA [decimal degrees]
# COLUMN dec:            Dec [decimal degrees]
# COLUMN koi_kepmag:     Kepler-band [mag]
# COLUMN koi_gmag:       g'-band [mag]
# COLUMN koi_jmag:       J-band [mag]
# COLUMN koi_kmag:       K-band [mag]
#
kepid,kepoi_name,kepler_name,koi_disposition,koi_vet_stat,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_model_snr,koi_tce_plnt_num,koi_tce_delivname,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_srad,koi_srad_err1,koi_srad_err2,koi_smass,koi_smass_err1,koi_smass_err2,ra,dec,koi_kepmag,koi_gmag,koi_jmag,koi_kmag
9886361,K02732.04,,CANDIDATE,Done,CANDIDATE,0.8480,0,0,0,0,24.560710700,3.7530000e-04,-3.7530000e-04,146.7938000,1.610000e-02,-1.610000e-02,0.3740,0.0960,-0.3740,8.67900,0.35000,-0.35000,5.5200e+01,3.900e+00,-3.900e+00,1.13,2.000e-01,-1.900e-01,787.0,,,90.55,45.11,-32.54,14.90,4,q1_q17_dr25_tce,6170.00,110.00,-135.00,4.192,0.137,-0.125,1.4990,0.2720,-0.2450,1.2820,0.0910,-0.1140,289.921450,46.744560,12.805,13.129,11.830,11.537
7810483,K01943.01,,CANDIDATE,Done,CANDIDATE,0.9940,0,0,0,0,29.922081040,6.9000000e-05,-6.9000000e-05,146.0080700,1.810000e-03,-1.810000e-03,0.3800,0.0770,-0.3800,2.77160,0.05710,-0.05710,3.4530e+02,1.070e+01,-1.070e+01,3.09,6.700e-01,-8.900e-01,782.0,,,88.52,59.07,-48.96,37.60,1,q1_q17_dr25_tce,6127.00,186.00,-186.00,4.055,0.252,-0.108,1.6370,0.3540,-0.4730,1.1090,0.1890,-0.1550,287.236760,43.567211,13.377,13.765,12.343,11.985
11566064,K00353.02,,CANDIDATE,Done,CANDIDATE,0.9890,0,0,0,0,30.652893500,2.2340000e-04,-2.2340000e-04,135.0421100,6.240000e-03,-6.240000e-03,0.6820,0.0390,-0.4930,4.99000,0.16100,-0.16100,2.6970e+02,1.620e+01,-1.620e+01,2.86,4.900e-01,-6.000e-01,780.0,,,87.69,42.54,-37.10,17.40,2,q1_q17_dr25_tce,6200.00,124.00,-124.00,4.072,0.188,-0.101,1.6400,0.2810,-0.3430,1.1580,0.1400,-0.1050,295.212680,49.562180,13.374,13.587,12.455,12.228
6527078,K04657.01,,CANDIDATE,Done,CANDIDATE,0.5210,0,0,0,0,7.576008860,8.5260000e-05,-8.5260000e-05,135.6293000,1.100000e-02,-1.100000e-02,0.2670,0.1910,-0.2670,3.36100,0.20700,-0.20700,4.9000e+01,4.500e+00,-4.500e+00,0.54,9.000e-02,-5.000e-02,778.0,,,86.87,47.22,-23.34,12.50,1,q1_q17_dr25_tce,5361.00,159.00,-159.00,4.588,0.038,-0.113,0.7740,0.1330,-0.0710,0.8480,0.0780,-0.0870,293.292790,41.997589,13.241,13.827,11.946,11.424
9955262,K00076.01,,CANDIDATE,Done,CANDIDATE,0.0000,0,0,0,0,77.479470400,2.4560000e-04,-2.4560000e-04,154.7073400,2.300000e-03,-2.300000e-03,0.0190,0.3450,-0.0190,10.11510,0.08440,-0.08440,1.2370e+03,2.010e+01,-2.010e+01,10.33,1.800e+00,-3.350e+00,778.0,,,86.59,43.85,-51.56,72.60,1,q1_q17_dr25_tce,6711.00,149.00,-199.00,3.730,0.277,-0.092,2.9090,0.5080,-0.9440,1.6570,0.2390,-0.2630,293.541990,46.822140,10.143,10.338,9.343,9.115
3545478,K00366.01,,CANDIDATE,Done,CANDIDATE,0.9530,0,0,0,0,75.112213200,2.7600000e-05,-2.7600000e-05,207.7139870,2.730000e-04,-2.730000e-04,0.8380,0.0050,-0.0070,4.94580,0.02700,-0.02700,3.7515e+03,1.170e+01,-1.170e+01,23.23,2.460e+00,-5.740e+00,777.0,,,86.18,28.91,-40.41,384.00,1,q1_q17_dr25_tce,6201.00,138.00,-100.00,3.616,0.218,-0.073,3.3540,0.3550,-0.8290,1.6940,0.1510,-0.1850,291.664180,38.619255,11.714,11.931,10.820,10.626
11181260,K04653.01,,CANDIDATE,Done,CANDIDATE,0.9390,0,0,0,0,19.977859900,2.7150000e-04,-2.7150000e-04,135.1650000,1.060000e-02,-1.060000e-02,0.1720,0.2780,-0.1720,5.96000,0.25900,-0.25900,8.3400e+01,7.600e+00,-7.600e+00,1.07,3.200e-01,-1.300e-01,773.0,,,84.29,72.59,-26.57,12.80,1,q1_q17_dr25_tce,6392.00,153.00,-192.00,4.399,0.065,-0.195,1.1620,0.3500,-0.1400,1.2320,0.1410,-0.1880,286.560330,48.893051,13.520,13.838,12.556,12.255
5963582,K02479.01,,CANDIDATE,Done,CANDIDATE,0.9470,0,0,0,0,25.543370400,2.2610000e-04,-2.2610000e-04,140.5870500,7.090000e-03,-7.090000e-03,0.4400,0.0130,-0.4400,8.56700,0.21600,-0.21600,1.3860e+02,5.700e+00,-5.700e+00,2.11,4.100e-01,-4.100e-01,772.0,,,84.00,46.41,-33.15,28.40,1,q1_q17_dr25_tce,5422.00,119.00,-98.00,3.945,0.162,-0.108,1.7820,0.3440,-0.3440,1.0200,0.1330,-0.0890,292.885280,41.279240,12.939,13.527,11.606,11.141
8009811,K05459.01,,CANDIDATE,Done,CANDIDATE,0.9440,0,0,0,0,53.554546000,1.4230000e-03,-1.4230000e-03,160.3983000,2.470000e-02,-2.470000e-02,0.6200,0.0130,-0.4960,5.53300,0.75600,-0.75600,1.2760e+02,1.850e+01,-1.850e+01,3.10,4.400e-01,-1.040e+00,769.0,,,82.79,31.45,-48.13,8.90,1,q1_q17_dr25_tce,6039.00,81.00,-81.00,3.760,0.300,-0.100,2.6220,0.3770,-0.8790,1.4420,0.1320,-0.2450,283.373840,43.801361,11.470,11.823,10.456,10.143
7762723,K02663.01,,CANDIDATE,Done,CANDIDATE,1.0000,0,0,0,0,9.887366420,8.5000000e-05,-8.5000000e-05,139.5278100,6.950000e-03,-6.950000e-03,0.3830,0.0690,-0.3830,4.23000,0.20400,-0.20400,6.8000e+01,5.400e+00,-5.400e+00,0.68,1.700e-01,-6.000e-02,768.0,,,82.32,60.72,-20.62,14.60,1,q1_q17_dr25_tce,5693.00,136.00,-153.00,4.570,0.032,-0.179,0.8160,0.2100,-0.0700,0.9110,0.0900,-0.1000,294.997250,43.435921,13.461,13.953,12.307,11.897
5617510,K06605.01,,CANDIDATE,Done,CANDIDATE,,0,0,0,0,74.371666000,7.1590000e-03,-7.1590000e-03,187.3790000,1.020000e-01,-1.020000e-01,0.6894,0.0178,-0.5252,12.59000,1.90000,-1.90000,1.0280e+02,1.060e+01,-1.060e+01,2.39,1.120e+00,-1.130e+00,767.0,,,81.88,120.93,-62.82,12.10,4,q1_q17_dr24_tce,6865.00,244.00,-293.00,3.742,0.474,-0.474,2.2110,1.0340,-1.0470,0.9830,0.2260,-0.1830,291.040010,40.849930,11.319,11.489,10.340,10.050
5683219,K08257.01,,CANDIDATE,Done,CANDIDATE,0.3470,0,0,0,0,9.460941800,2.7190000e-04,-2.7190000e-04,138.7888000,2.390000e-02,-2.390000e-02,0.1610,0.3000,-0.1610,4.88800,0.77100,-0.77100,4.7500e+01,7.200e+00,-7.200e+00,0.54,1.000e-01,-7.000e-02,767.0,,,81.83,45.22,-26.03,7.90,1,q1_q17_dr25_tce,5485.00,163.00,-147.00,4.500,0.117,-0.130,0.7880,0.1380,-0.1010,0.7160,0.1110,-0.0370,282.965450,40.922619,13.413,13.964,12.112,11.677
5020319,K00635.01,,CANDIDATE,Done,CANDIDATE,1.0000,0,0,0,0,16.719873030,9.3280000e-05,-9.3280000e-05,171.4014300,4.220000e-03,-4.220000e-03,0.4370,0.5030,-0.2400,3.31700,0.14500,-0.14500,5.2310e+02,3.250e+01,-3.250e+01,2.52,4.200e-01,-2.300e-01,767.0,,,81.63,37.51,-20.48,19.20,1,q1_q17_dr25_tce,6020.00,108.00,-133.00,4.389,0.066,-0.123,1.0850,0.1800,-0.1030,1.0490,0.0860,-0.0700,294.373540,40.194630,13.034,13.396,12.060,11.751
7287683,K01622.01,,CANDIDATE,Done,CANDIDATE,0.8550,0,0,0,0,69.834798300,3.0610000e-04,-3.0610000e-04,168.7843600,3.720000e-03,-3.720000e-03,0.6720,0.2330,-0.4170,8.26200,0.10800,-0.10800,2.6660e+02,6.600e+00,-6.600e+00,3.51,9.200e-01,-7.600e-01,765.0,,,80.97,63.22,-38.95,46.80,1,q1_q17_dr25_tce,7732.00,214.00,-322.00,4.075,0.135,-0.165,2.0220,0.5330,-0.4360,1.7740,0.1810,-0.2940,293.548890,42.888859,12.020,12.112,11.389,11.242
5460434,K07729.01,,CANDIDATE,Done,CANDIDATE,0.0000,0,0,0,0,50.563697000,1.0690000e-03,-1.0690000e-03,145.8658000,1.680000e-02,-1.680000e-02,0.7790,0.2060,-0.5740,5.38100,0.83000,-0.83000,5.0500e+01,1.500e+01,-1.500e+01,1.57,3.200e-01,-2.900e-01,761.0,,,79.36,41.15,-29.12,6.80,5,q1_q17_dr25_tce,6759.00,81.00,-81.00,4.018,0.148,-0.121,2.0220,0.4110,-0.3740,1.5520,0.1490,-0.1340,295.195010,40.670841,10.948,11.157,10.027,9.803
5385304,K02370.01,,CANDIDATE,Done,CANDIDATE,0.9840,0,0,0,0,78.732702300,6.4880000e-04,-6.4880000e-04,168.7292600,7.160000e-03,-7.160000e-03,0.9560,0.0020,-0.7310,5.04100,0.26800,-0.26800,4.9580e+02,3.010e+01,-3.010e+01,7.76,1.410e+00,-2.610e+00,761.0,,,79.13,43.47,-48.56,19.10,1,q1_q17_dr25_tce,6715.00,179.00,-219.00,3.754,0.292,-0.097,2.7630,0.5000,-0.9280,1.5810,0.2560,-0.2560,297.558200,40.541309,13.003,13.293,12.091,11.805
8278685,K04435.02,,CANDIDATE,Done,CANDIDATE,,0,0,0,0,17.869375900,4.7030000e-04,-4.7030000e-04,140.2811000,1.790000e-02,-1.790000e-02,0.2590,0.1898,-0.2589,6.88600,0.50700,-0.50700,6.3000e+01,6.800e+00,-6.800e+00,0.81,3.300e-01,-7.000e-02,759.0,,,78.58,90.61,-21.01,9.80,2,q1_q16_tce,6328.00,151.00,-188.00,4.456,0.047,-0.279,1.0130,0.4050,-0.0920,1.0690,0.1890,-0.1240,281.955690,44.261532,13.517,13.832,12.572,12.221
10386922,K00289.01,,CANDIDATE,Done,CANDIDATE,1.0000,0,0,0,0,26.629419530,4.5920000e-05,-4.5920000e-05,191.9962700,1.370000e-03,-1.370000e-03,0.0150,0.4120,-0.0150,7.87090,0.05650,-0.05650,4.9280e+02,5.200e+00,-5.200e+00,3.13,4.900e-01,-6.600e-01,742.0,,,71.75,30.93,-30.34,106.90,2,q1_q17_dr25_tce,5866.00,105.00,-105.00,4.117,0.195,-0.105,1.4170,0.2190,-0.3010,0.9580,0.0830,-0.0750,282.945650,47.574905,12.747,13.227,11.534,11.187
5036052,K05119.01,,CANDIDATE,Done,CANDIDATE,,0,0,0,0,143.163697000,2.4000000e-03,-2.4000000e-03,243.7133000,1.170000e-02,-1.170000e-02,0.9527,0.0007,-0.6851,4.85400,0.43000,-0.43000,3.9030e+02,3.380e+01,-3.380e+01,20.03,8.800e-01,-5.290e+00,741.0,,,71.41,12.97,-39.85,12.90,1,q1_q16_tce,5145.00,106.00,-254.00,3.050,0.030,-0.031,7.6530,0.3340,-2.0230,2.3940,0.1770,-1.0890,297.788330,40.130909,12.644,13.494,10.972,10.346
5612697,K03206.01,,CANDIDATE,Done,CANDIDATE,0.8190,0,0,0,0,15.151640900,1.9790000e-04,-1.9790000e-04,133.9226000,1.210000e-02,-1.210000e-02,0.1730,0.2750,-0.1730,5.10500,0.38500,-0.38500,1.9150e+02,2.000e+01,-2.000e+01,1.38,0.000e+00,0.000e+00,736.0,,,69.25,0.00,0.00,11.40,1,q1_q17_dr25_tce,5780.00,,,4.438,,,1.0000,,,1.0000,,,289.574620,40.807594,11.843,12.405,15.567,13.591
8443527,K03197.01,,CANDIDATE,Done,CANDIDATE,1.0000,0,0,0,0,22.599501000,1.5660000e-03,-1.5660000e-03,152.9112000,9.460000e-02,-9.460000e-02,0.1200,0.3370,-0.1200,4.38000,3.80000,-3.80000,7.6900e+01,2.320e+01,-2.320e+01,0.96,2.100e-01,-1.300e-01,734.0,,,68.48,43.91,-23.11,2.90,1,q1_q17_dr25_tce,6335.00,157.00,-189.00,4.375,0.092,-0.138,1.0870,0.2390,-0.1470,1.0170,0.1350,-0.1100,296.290560,44.423260,11.531,11.852,10.545,10.253
4472818,K03878.02,,CANDIDATE,Done,CANDIDATE,0.9990,0,0,0,0,15.357344500,1.0610000e-04,-1.0610000e-04,132.6016600,5.710000e-03,-5.710000e-03,0.9660,0.0050,-0.7200,1.63400,0.21800,-0.21800,1.1710e+02,1.550e+01,-1.550e+01,1.42,2.200e-01,-7.000e-02,729.0,,,66.65,26.33,-10.11,9.60,2,q1_q17_dr25_tce,5818.00,78.00,-78.00,4.464,0.040,-0.120,0.9860,0.1480,-0.0530,1.0320,0.0570,-0.0630,293.885410,39.519810,12.720,13.157,11.622,11.263
9178894,K05635.01,,CANDIDATE,Done,CANDIDATE,,0,0,0,0,113.993156000,2.6360000e-03,-2.6360000e-03,171.1834000,2.080000e-02,-2.080000e-02,0.7026,0.0381,-0.4998,7.72100,0.51500,-0.51500,6.9700e+01,5.500e+00,-5.500e+00,2.23,8.200e-01,-5.800e-01,729.0,,,66.64,73.16,-35.47,15.60,1,q1_q16_tce,7892.00,228.00,-309.00,3.921,0.197,-0.228,2.4960,0.9190,-0.6470,1.8940,0.2490,-0.3250,299.743870,45.586361,11.176,11.242,10.485,10.378
11071200,K02696.01,,CANDIDATE,Done,CANDIDATE,0.9960,0,0,0,0,96.456219800,4.2260000e-04,-4.2260000e-04,214.7493100,3.410000e-03,-3.410000e-03,0.7750,0.1140,-0.5260,11.19500,0.16600,-0.16600,9.5050e+02,1.830e+01,-1.830e+01,9.10,1.630e+00,-3.030e+00,727.0,,,65.96,36.34,-40.12,54.60,1,q1_q17_dr25_tce,7029.00,194.00,-219.00,3.806,0.277,-0.092,2.7040,0.4850,-0.9010,1.7040,0.1740,-0.3490,284.415920,48.658020,12.998,13.172,12.188,11.950
4770174,K02971.02,,CANDIDATE,Done,CANDIDATE,0.9990,0,0,0,0,31.953367900,6.6670000e-04,-6.6670000e-04,159.6588000,1.810000e-02,-1.810000e-02,0.7730,0.0580,-0.5330,8.42400,0.48600,-0.48600,1.0610e+02,7.600e+00,-7.600e+00,1.65,2.900e-01,-2.100e-01,725.0,,,65.15,31.66,-19.85,15.20,2,q1_q17_dr25_tce,6313.00,113.00,-139.00,4.228,0.084,-0.126,1.4670,0.2590,-0.1880,1.3250,0.1010,-0.0920,297.393710,39.829041,12.742,13.104,11.774,11.438
9003401,K02319.01,,CANDIDATE,Done,CANDIDATE,0.9980,0,0,0,0,21.103301400,7.2890000e-05,-7.2890000e-05,144.6603500,2.830000e-03,-2.830000e-03,0.1250,0.3390,-0.1250,2.05900,0.09190,-0.09190,1.9250e+02,1.090e+01,-1.090e+01,1.56,2.700e-01,-1.400e-01,718.0,,,62.99,30.11,-15.64,21.30,1,q1_q17_dr25_tce,6000.00,108.00,-133.00,4.363,0.080,-0.120,1.1260,0.1950,-0.1050,1.0680,0.0860,-0.0700,283.754820,45.335178,13.355,13.662,12.367,12.079
5859725,K05207.01,,CANDIDATE,Done,CANDIDATE,0.9730,0,0,0,0,18.982830500,3.9260000e-04,-3.9260000e-04,139.2570000,1.550000e-02,-1.550000e-02,0.0210,0.4360,-0.0210,6.30300,0.43200,-0.43200,4.9100e+01,6.100e+00,-6.100e+00,0.72,1.100e-01,-5.000e-02,707.0,,,59.15,24.08,-10.29,9.60,1,q1_q17_dr25_tce,5962.00,71.00,-88.00,4.443,0.040,-0.120,1.0350,0.1640,-0.0660,1.0830,0.0650,-0.0710,285.689120,41.189610,13.048,13.485,11.919,11.526
8684730,K00319.01,,CANDIDATE,Done,CANDIDATE,0.9980,0,0,0,0,46.151194820,3.0260000e-05,-3.0260000e-05,176.6260260,5.340000e-04,-5.340000e-04,0.9040,0.0030,-0.0040,6.34270,0.03760,-0.03760,1.8173e+03,7.800e+00,-7.800e+00,10.02,7.300e-01,-4.000e-01,703.0,,,57.80,12.87,-7.26,286.00,1,q1_q17_dr25_tce,5877.00,88.00,-79.00,3.927,0.015,-0.013,1.9630,0.1440,-0.0770,1.1870,0.2070,-0.0690,290.117520,44.872940,12.711,12.897,11.093,10.753
6527078,K04657.02,,CANDIDATE,Done,CANDIDATE,0.9690,0,0,0,0,10.431484700,7.3800000e-05,-7.3800000e-05,135.5422900,6.490000e-03,-6.490000e-03,0.9500,0.0010,-0.7340,2.09000,0.16100,-0.16100,5.9100e+01,6.800e+00,-6.800e+00,0.77,1.300e-01,-7.000e-02,700.0,,,56.67,30.80,-15.22,9.60,2,q1_q17_dr25_tce,5361.00,159.00,-159.00,4.588,0.038,-0.113,0.7740,0.1330,-0.0710,0.8480,0.0780,-0.0870,293.292790,41.997589,13.241,13.827,11.946,11.424
9588822,K04388.02,,CANDIDATE,Done,CANDIDATE,0.9980,0,0,0,0,61.858947000,3.0990000e-03,-3.0990000e-03,191.9736000,5.250000e-02,-5.250000e-02,0.6210,0.0380,-0.4760,21.32000,1.70000,-1.70000,7.0800e+01,9.600e+00,-9.600e+00,2.47,6.900e-01,-1.500e+00,699.0,,,56.48,47.84,-48.59,9.10,3,q1_q17_dr25_tce,5529.00,168.00,-140.00,3.685,0.712,-0.178,2.8170,0.7890,-1.7090,1.4020,0.2160,-0.5050,292.134280,46.202419,12.045,12.630,10.749,10.310
11818872,K02581.01,,CANDIDATE,Done,CANDIDATE,1.0000,0,0,0,0,12.737237100,1.2980000e-04,-1.2980000e-04,136.0162000,8.640000e-03,-8.640000e-03,0.3640,0.0830,-0.3640,3.35800,0.22500,-0.22500,1.0080e+02,9.400e+00,-9.400e+00,0.87,9.000e-02,-5.000e-02,697.0,,,55.82,17.76,-9.93,12.90,1,q1_q17_dr25_tce,5420.00,108.00,-97.00,4.502,0.058,-0.078,0.8680,0.0900,-0.0520,0.8740,0.0550,-0.0510,294.350920,50.081089,13.463,13.965,12.209,11.808
1429589,K04923.01,,CANDIDATE,Done,CANDIDATE,,0,0,0,0,38.168652000,1.0680000e-03,-1.0680000e-03,144.4713000,2.570000e-02,-2.570000e-02,0.0283,0.4440,-0.0282,5.08600,0.95400,-0.95400,9.0600e+01,1.260e+01,-1.260e+01,1.40,6.700e-01,-3.900e-01,696.0,,,55.36,80.02,-29.95,8.30,1,q1_q17_dr24_tce,6164.00,165.00,-191.00,4.117,0.259,-0.239,1.4650,0.7080,-0.4080,1.0260,0.2360,-0.1380,290.756260,37.089809,13.195,13.617,12.127,11.796
2444412,K00103.01,,CANDIDATE,Done,CANDIDATE,1.0000,0,0,0,0,14.910951770,1.2750000e-05,-1.2750000e-05,141.3367260,7.110000e-04,-7.110000e-04,0.0140,0.3390,-0.0140,3.32500,0.02400,-0.02400,8.6450e+02,8.700e+00,-8.700e+00,2.62,3.300e-01,-1.700e-01,694.0,,,54.87,19.92,-10.44,116.90,1,q1_q17_dr25_tce,5650.00,101.00,-112.00,4.500,0.045,-0.105,0.8990,0.1140,-0.0570,0.9320,0.0510,-0.0680,291.683350,37.751591,12.593,13.045,11.420,11.047
5513648,K01962.01,,CANDIDATE,Done,CANDIDATE,1.0000,0,0,0,0,32.858625710,9.2070000e-05,-9.2070000e-05,133.5120200,2.320000e-03,-2.320000e-03,0.9550,0.0170,-0.6660,3.14830,0.08380,-0.08380,1.6280e+02,5.100e+00,-5.100e+00,2.31,1.500e-01,-1.000e-01,691.0,,,53.85,10.06,-7.41,36.40,1,q1_q17_dr25_tce,5899.00,79.00,-79.00,4.135,0.027,-0.027,1.4140,0.0860,-0.0650,0.9950,0.0850,-0.0640,284.233980,40.794540,10.770,11.353,9.752,9.455
7901016,K04257.01,,CANDIDATE,Done,CANDIDATE,0.7000,0,0,0,0,41.675750900,5.9930000e-04,-5.9930000e-04,169.7910000,1.170000e-02,-1.170000e-02,0.2560,0.1810,-0.2560,10.84800,0.33600,-0.33600,1.4200e+02,7.100e+00,-7.100e+00,2.10,5.100e-01,-9.500e-01,690.0,,,53.72,38.64,-39.24,22.60,1,q1_q17_dr25_tce,5745.00,156.00,-156.00,3.957,0.465,-0.155,1.7630,0.4280,-0.7960,1.0270,0.1300,-0.1590,295.133300,43.631432,13.340,13.896,12.097,11.643
9268159,K08180.01,,CANDIDATE,Done,CANDIDATE,0.2950,0,0,0,0,185.975340000,2.2580000e-02,-2.2580000e-02,299.6938000,6.560000e-02,-6.560000e-02,0.4000,0.0460,-0.4000,8.74400,0.92600,-0.92600,5.4500e+01,4.170e+01,-4.170e+01,2.76,2.600e-01,-1.380e+00,688.0,,,53.05,17.71,-42.02,2.60,3,q1_q17_dr25_tce,7365.00,203.00,-330.00,3.628,0.504,-0.056,3.6380,0.3410,-1.8200,2.0490,0.1520,-0.6080,285.327910,45.753738,10.554,10.660,9.844,9.670
12170767,K05960.01,,CANDIDATE,Done,CANDIDATE,,0,0,0,0,32.418526500,8.0690000e-04,-8.0690000e-04,161.4252000,1.690000e-02,-1.690000e-02,0.7105,0.0784,-0.5043,5.15400,0.53300,-0.53300,1.1070e+02,1.590e+01,-1.590e+01,1.62,8.700e-01,-6.300e-01,687.0,,,52.70,88.01,-34.81,7.90,1,q1_q16_tce,5622.00,172.00,-140.00,4.044,0.422,-0.300,1.4410,0.7760,-0.5580,0.8400,0.1310,-0.0700,297.021700,50.769112,13.325,13.858,12.013,11.581
8259713,K02935.01,,CANDIDATE,Done,CANDIDATE,0.9990,0,0,0,0,27.881315400,3.8040000e-04,-3.8040000e-04,134.5136900,9.590000e-03,-9.590000e-03,0.1680,0.2880,-0.1680,6.34600,0.32400,-0.32400,2.0920e+02,1.630e+01,-1.630e+01,1.54,4.700e-01,-2.000e-01,681.0,,,50.86,44.41,-17.26,15.50,1,q1_q17_dr25_tce,6434.00,152.00,-209.00,4.414,0.067,-0.202,1.0550,0.3230,-0.1390,1.0480,0.1560,-0.1280,299.661100,44.112381,13.603,13.949,12.589,12.367
5716932,K02358.01,,CANDIDATE,Done,CANDIDATE,0.9730,0,0,0,0,56.493169800,3.6260000e-04,-3.6260000e-04,143.9926200,5.830000e-03,-5.830000e-03,0.7070,0.2270,-0.4730,8.70400,0.17600,-0.17600,4.1190e+02,1.490e+01,-1.490e+01,4.43,7.700e-01,-1.140e+00,681.0,,,50.79,24.72,-24.97,31.80,1,q1_q17_dr25_tce,6160.00,123.00,-123.00,3.976,0.180,-0.105,2.0460,0.3520,-0.5270,1.4430,0.1290,-0.1930,295.139100,40.979061,13.524,13.853,12.534,12.264
6058816,K03500.01,,CANDIDATE,Done,CANDIDATE,0.9300,0,0,0,0,73.750276500,5.2250000e-04,-5.2250000e-04,188.5222100,5.530000e-03,-5.530000e-03,0.1270,0.3170,-0.1270,13.30900,0.16700,-0.16700,2.3310e+02,7.000e+00,-7.000e+00,3.78,5.300e-01,-1.310e+00,677.0,,,49.76,18.22,-29.61,33.90,1,q1_q17_dr25_tce,6056.00,81.00,-81.00,3.797,0.285,-0.095,2.4810,0.3430,-0.8590,1.4080,0.1510,-0.2260,296.354610,41.335560,13.214,13.624,12.161,11.826
